id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date,Age_Group,Flight_Distance_Group,Total_Delay,Delay_Group,satisfaction_numeric,Overall_Service_Score,Service_Score_Category
32806,Male,Loyal Customer,38,Business travel,Business,3664,2,4,4.0,4,5,3,3,3,3,3.0,2.0,1,3,4,21,22.0,neutral or dissatisfied,2022-10-03,Adult,Межконтинентальный,43.0,"[30, 60)",0,3.142857142857143,Average (3-4)
91035,Male,Loyal Customer,63,Personal Travel,Econom,581,3,4,2.0,3,3,2,3,3,5,5.0,4.0,5,4,3,0,0.0,neutral or dissatisfied,2022-10-20,Aged people,Короткий,0.0,"[0, 30)",0,3.5,Average (3-4)
106439,Female,Loyal Customer,29,Business travel,Business,3052,4,5,5.0,5,4,4,4,4,3,5.0,2.0,4,2,4,7,8.0,neutral or dissatisfied,2022-10-19,Adult,Межконтинентальный,15.0,"[0, 30)",0,3.9285714285714284,Average (3-4)
1102,Female,Loyal Customer,16,Personal Travel,Econom,312,2,4,2.0,3,5,2,5,5,3,2.0,4.0,2,4,5,10,7.0,neutral or dissatisfied,2022-10-01,Teenagers,Короткий,17.0,"[0, 30)",0,3.4285714285714284,Average (3-4)
14506,Female,Loyal Customer,56,Business travel,Econom,328,4,4,4.0,4,2,1,5,4,4,4.0,4.0,5,4,5,0,0.0,satisfied,2022-10-11,Adult,Короткий,0.0,"[0, 30)",1,3.857142857142857,Average (3-4)
97618,Female,Disloyal Customer,32,Business travel,Business,764,2,2,2.0,3,4,2,4,4,5,3.0,4.0,3,5,4,14,15.0,neutral or dissatisfied,2022-10-03,Adult,Средний,29.0,"[0, 30)",0,3.357142857142857,Average (3-4)
8794,Female,Disloyal Customer,26,Business travel,Econom,522,4,3,4.0,3,3,4,5,3,3,3.0,3.0,3,3,3,0,65.0,neutral or dissatisfied,2022-10-22,Adult,Короткий,65.0,"[60, 90)",0,3.357142857142857,Average (3-4)
42561,Female,Loyal Customer,38,Business travel,Econom,622,4,1,5.0,5,4,4,4,4,3,1.0,3.0,5,5,4,0,0.0,satisfied,2022-10-14,Adult,Короткий,0.0,"[0, 30)",1,3.7142857142857144,Average (3-4)
119851,Male,Loyal Customer,38,Business travel,Business,512,3,3,3.0,3,2,3,3,3,3,3.0,3.0,1,3,3,0,0.0,neutral or dissatisfied,2022-10-05,Adult,Короткий,0.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
126587,Male,Loyal Customer,35,Business travel,Business,1337,1,1,3.0,1,4,5,5,5,5,5.0,5.0,3,5,3,0,17.0,satisfied,2022-10-29,Adult,Средний,17.0,"[0, 30)",1,3.642857142857143,Average (3-4)
118929,Female,Loyal Customer,42,Business travel,Eco Plus,587,4,1,5.0,5,1,3,2,4,4,4.0,4.0,4,4,4,0,0.0,neutral or dissatisfied,2022-10-12,Adult,Короткий,0.0,"[0, 30)",0,3.5,Average (3-4)
100349,Male,Loyal Customer,49,Personal Travel,Econom,1052,5,1,5.0,2,2,5,2,2,3,5.0,1.0,1,1,2,42,44.0,satisfied,2022-10-14,Adult,Средний,86.0,"[60, 90)",1,2.642857142857143,Poor (2-3)
10379,Male,Disloyal Customer,36,Business travel,Business,247,4,4,4.0,1,5,4,5,5,4,3.0,4.0,3,5,5,0,0.0,neutral or dissatisfied,2022-10-22,Adult,Ультракороткий,0.0,"[0, 30)",0,4.0,Good (4-5)
57229,Male,Loyal Customer,69,Personal Travel,Econom,1514,3,3,4.0,3,3,4,3,3,2,1.0,3.0,3,4,3,0,1.0,neutral or dissatisfied,2022-10-10,Aged people,Длинный,1.0,"[0, 30)",0,3.0,Average (3-4)
6745,Female,Loyal Customer,37,Business travel,Business,3987,1,1,1.0,1,1,4,4,3,3,4.0,1.0,3,3,4,16,11.0,neutral or dissatisfied,2022-10-14,Adult,Межконтинентальный,27.0,"[0, 30)",0,2.4285714285714284,Poor (2-3)
19941,Male,Loyal Customer,23,Personal Travel,Econom,343,1,4,1.0,1,5,1,5,5,5,2.0,5.0,2,5,5,0,0.0,neutral or dissatisfied,2022-10-26,Adult,Короткий,0.0,"[0, 30)",0,3.357142857142857,Average (3-4)
68560,Male,Loyal Customer,67,Personal Travel,Eco Plus,2136,5,5,5.0,4,4,5,4,4,3,2.0,4.0,4,5,4,0,0.0,satisfied,2022-10-08,Aged people,Длинный,0.0,"[0, 30)",1,4.142857142857143,Good (4-5)
31138,Female,Loyal Customer,58,Personal Travel,Econom,991,3,4,2.0,1,5,5,5,1,1,2.0,1.0,5,1,5,97,111.0,neutral or dissatisfied,2022-10-07,Adult,Средний,208.0,"[180, 210)",0,2.9285714285714284,Poor (2-3)
65803,Male,Loyal Customer,56,Business travel,Business,1389,3,3,3.0,3,5,4,5,5,5,5.0,5.0,4,5,5,0,0.0,satisfied,2022-10-08,Adult,Средний,0.0,"[0, 30)",1,4.285714285714286,Good (4-5)
90722,Female,Loyal Customer,57,Business travel,Econom,404,3,3,3.0,3,1,3,3,3,3,3.0,3.0,4,3,1,0,0.0,neutral or dissatisfied,2022-10-25,Adult,Короткий,0.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
27210,Female,Loyal Customer,14,Personal Travel,Econom,2554,1,5,0.0,4,4,0,4,4,1,3.0,3.0,5,2,4,0,0.0,neutral or dissatisfied,2022-10-19,Teenagers,Длинный,0.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
94059,Male,Loyal Customer,46,Business travel,Business,2496,4,4,4.0,4,2,4,4,5,5,5.0,5.0,3,5,5,0,0.0,satisfied,2022-10-24,Adult,Длинный,0.0,"[0, 30)",1,4.214285714285714,Good (4-5)
108474,Male,Loyal Customer,25,Business travel,Business,1440,5,5,5.0,5,4,4,4,4,5,5.0,5.0,5,4,4,57,105.0,satisfied,2022-10-16,Adult,Средний,162.0,"[150, 180)",1,4.571428571428571,Good (4-5)
107698,Male,Disloyal Customer,27,Business travel,Econom,251,1,2,1.0,3,1,1,1,1,3,3.0,3.0,4,2,1,0,0.0,neutral or dissatisfied,2022-10-29,Adult,Короткий,0.0,"[0, 30)",0,1.9285714285714286,Very Poor (1-2)
104625,Female,Loyal Customer,23,Business travel,Business,2328,2,2,2.0,2,4,4,4,4,4,3.0,5.0,3,5,4,0,0.0,satisfied,2022-10-06,Adult,Длинный,0.0,"[0, 30)",1,3.4285714285714284,Average (3-4)
111490,Male,Disloyal Customer,37,Business travel,Business,391,3,4,4.0,2,3,4,3,3,4,5.0,4.0,5,4,3,8,0.0,neutral or dissatisfied,2022-10-20,Adult,Короткий,8.0,"[0, 30)",0,3.642857142857143,Average (3-4)
95087,Male,Loyal Customer,37,Personal Travel,Econom,192,2,5,2.0,4,2,2,2,2,5,5.0,4.0,5,4,2,19,18.0,neutral or dissatisfied,2022-10-12,Adult,Ультракороткий,37.0,"[30, 60)",0,3.2857142857142856,Average (3-4)
34504,Female,Loyal Customer,35,Business travel,Business,1428,1,1,1.0,1,5,3,4,4,4,4.0,4.0,1,4,3,0,0.0,satisfied,2022-10-17,Adult,Средний,0.0,"[0, 30)",1,2.857142857142857,Poor (2-3)
2623,Female,Loyal Customer,53,Business travel,Business,2377,4,4,4.0,4,5,5,4,5,5,5.0,5.0,5,5,5,33,38.0,satisfied,2022-10-02,Adult,Длинный,71.0,"[60, 90)",1,4.642857142857143,Good (4-5)
3860,Female,Loyal Customer,43,Business travel,Business,650,4,4,4.0,4,2,5,4,5,5,4.0,5.0,3,5,3,12,17.0,satisfied,2022-10-27,Adult,Короткий,29.0,"[0, 30)",1,4.071428571428571,Good (4-5)
71683,Male,Loyal Customer,58,Personal Travel,Econom,1197,2,4,2.0,3,3,2,3,3,5,5.0,4.0,5,4,3,0,0.0,neutral or dissatisfied,2022-11-01,Adult,Средний,0.0,"[0, 30)",0,3.4285714285714284,Average (3-4)
54989,Female,Loyal Customer,43,Business travel,Business,1609,5,5,5.0,5,2,4,4,5,5,5.0,5.0,3,5,4,11,0.0,satisfied,2022-10-17,Adult,Длинный,11.0,"[0, 30)",1,4.428571428571429,Good (4-5)
64806,Female,Loyal Customer,39,Business travel,Business,2390,2,2,2.0,2,5,5,4,5,5,5.0,4.0,3,5,4,0,0.0,satisfied,2022-10-22,Adult,Длинный,0.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
95325,Female,Loyal Customer,23,Personal Travel,Econom,277,4,4,4.0,3,2,4,3,2,3,4.0,4.0,5,5,2,9,0.0,neutral or dissatisfied,2022-10-24,Adult,Короткий,9.0,"[0, 30)",0,3.5,Average (3-4)
7177,Female,Loyal Customer,52,Business travel,Business,1907,4,4,4.0,4,3,5,4,4,4,4.0,5.0,3,4,5,0,0.0,satisfied,2022-10-21,Adult,Длинный,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
75456,Female,Loyal Customer,55,Business travel,Business,830,4,4,4.0,4,3,1,3,4,4,4.0,4.0,4,4,4,0,0.0,satisfied,2022-10-09,Adult,Средний,0.0,"[0, 30)",1,3.642857142857143,Average (3-4)
8209,Female,Disloyal Customer,34,Business travel,Econom,530,3,2,3.0,3,4,3,4,4,4,5.0,4.0,4,3,4,0,3.0,neutral or dissatisfied,2022-10-10,Adult,Короткий,3.0,"[0, 30)",0,3.5714285714285716,Average (3-4)
58020,Female,Loyal Customer,58,Business travel,Econom,1721,3,5,3.0,5,3,3,4,3,3,3.0,3.0,4,3,1,46,35.0,neutral or dissatisfied,2022-10-08,Adult,Длинный,81.0,"[60, 90)",0,3.2857142857142856,Average (3-4)
40466,Female,Loyal Customer,34,Business travel,Business,2891,5,5,4.0,5,5,5,1,5,5,5.0,5.0,4,5,1,0,0.0,satisfied,2022-10-17,Adult,Длинный,0.0,"[0, 30)",1,4.285714285714286,Good (4-5)
109069,Female,Loyal Customer,51,Business travel,Econom,449,2,4,4.0,4,5,3,4,2,2,2.0,2.0,1,2,4,11,10.0,neutral or dissatisfied,2022-10-27,Adult,Короткий,21.0,"[0, 30)",0,2.9285714285714284,Poor (2-3)
28918,Male,Loyal Customer,52,Business travel,Econom,1050,3,1,1.0,1,2,3,2,2,1,1.0,3.0,2,3,2,0,0.0,neutral or dissatisfied,2022-10-10,Adult,Средний,0.0,"[0, 30)",0,1.9285714285714286,Very Poor (1-2)
27663,Female,Disloyal Customer,36,Business travel,Econom,1216,1,1,1.0,2,5,1,5,5,4,3.0,4.0,5,4,5,48,44.0,neutral or dissatisfied,2022-10-06,Adult,Средний,92.0,"[90, 120)",0,3.2857142857142856,Average (3-4)
7417,Female,Loyal Customer,71,Business travel,Business,3745,4,4,4.0,4,3,4,4,1,5,3.0,2.0,4,1,4,123,162.0,neutral or dissatisfied,2022-10-08,Aged people,Межконтинентальный,285.0,"[270, 300)",0,3.357142857142857,Average (3-4)
64351,Female,Loyal Customer,50,Business travel,Business,1192,1,5,5.0,5,5,3,4,1,1,1.0,1.0,1,1,4,6,2.0,neutral or dissatisfied,2022-10-22,Adult,Средний,8.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
79780,Female,Loyal Customer,57,Personal Travel,Business,944,2,1,2.0,3,3,2,2,3,3,2.0,3.0,3,3,1,0,0.0,neutral or dissatisfied,2022-10-07,Adult,Средний,0.0,"[0, 30)",0,2.357142857142857,Poor (2-3)
56312,Female,Loyal Customer,41,Personal Travel,Business,200,1,2,1.0,4,1,4,4,4,4,1.0,4.0,2,4,1,0,0.0,neutral or dissatisfied,2022-10-23,Adult,Ультракороткий,0.0,"[0, 30)",0,2.642857142857143,Poor (2-3)
92227,Female,Loyal Customer,13,Personal Travel,Econom,1979,3,5,3.0,1,2,3,2,2,2,3.0,2.0,3,3,2,4,0.0,neutral or dissatisfied,2022-10-25,Teenagers,Длинный,4.0,"[0, 30)",0,2.5714285714285716,Poor (2-3)
83385,Male,Disloyal Customer,19,Business travel,Business,632,4,0,5.0,3,5,5,4,5,5,4.0,4.0,4,5,5,115,107.0,satisfied,2022-10-06,Teenagers,Короткий,222.0,"[210, 240)",1,4.142857142857143,Good (4-5)
113348,Female,Loyal Customer,30,Business travel,Business,2879,3,3,3.0,3,4,4,4,4,5,4.0,4.0,4,5,4,7,5.0,satisfied,2022-10-28,Adult,Длинный,12.0,"[0, 30)",1,3.857142857142857,Average (3-4)
117859,Male,Loyal Customer,55,Business travel,Business,255,3,3,3.0,3,2,4,4,4,4,5.0,4.0,3,4,4,1,0.0,satisfied,2022-10-09,Adult,Короткий,1.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
45138,Female,Disloyal Customer,30,Business travel,Econom,174,2,0,2.0,2,5,2,5,5,5,3.0,3.0,3,5,5,0,2.0,neutral or dissatisfied,2022-10-29,Adult,Ультракороткий,2.0,"[0, 30)",0,3.357142857142857,Average (3-4)
122152,Male,Loyal Customer,59,Business travel,Business,1521,3,3,3.0,3,4,5,4,5,5,5.0,5.0,5,5,5,25,20.0,satisfied,2022-10-16,Adult,Длинный,45.0,"[30, 60)",1,4.285714285714286,Good (4-5)
74909,Male,Disloyal Customer,28,Business travel,Business,2475,4,4,4.0,5,4,4,3,4,5,5.0,3.0,5,4,4,0,10.0,neutral or dissatisfied,2022-10-18,Adult,Длинный,10.0,"[0, 30)",0,4.142857142857143,Good (4-5)
7908,Female,Loyal Customer,20,Business travel,Business,1020,3,5,5.0,5,3,3,3,3,3,3.0,4.0,2,3,3,65,56.0,neutral or dissatisfied,2022-10-20,Adult,Средний,121.0,"[120, 150)",0,3.4285714285714284,Average (3-4)
72304,Female,Loyal Customer,29,Personal Travel,Econom,919,3,4,2.0,3,3,2,3,3,5,2.0,5.0,5,5,3,0,0.0,neutral or dissatisfied,2022-10-22,Adult,Средний,0.0,"[0, 30)",0,3.4285714285714284,Average (3-4)
28870,Male,Loyal Customer,51,Business travel,Econom,978,3,4,4.0,4,3,3,3,3,4,1.0,4.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-24,Adult,Средний,0.0,"[0, 30)",0,3.357142857142857,Average (3-4)
44123,Female,Disloyal Customer,27,Business travel,Econom,198,4,0,3.0,4,3,3,3,3,1,1.0,4.0,1,1,3,1,7.0,satisfied,2022-10-01,Adult,Ультракороткий,8.0,"[0, 30)",1,2.4285714285714284,Poor (2-3)
72757,Male,Disloyal Customer,25,Business travel,Business,1045,2,4,2.0,3,4,2,4,4,3,4.0,4.0,3,5,4,3,7.0,neutral or dissatisfied,2022-10-06,Adult,Средний,10.0,"[0, 30)",0,3.4285714285714284,Average (3-4)
118138,Male,Loyal Customer,44,Personal Travel,Econom,1488,3,4,3.0,3,3,3,3,3,4,4.0,5.0,5,4,3,28,7.0,neutral or dissatisfied,2022-10-16,Adult,Средний,35.0,"[30, 60)",0,3.5714285714285716,Average (3-4)
44245,Female,Loyal Customer,44,Business travel,Econom,222,3,2,2.0,2,3,4,3,3,3,3.0,3.0,2,3,4,0,1.0,neutral or dissatisfied,2022-10-27,Adult,Ультракороткий,1.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
38197,Male,Loyal Customer,32,Business travel,Eco Plus,1220,4,2,2.0,2,4,4,4,4,3,3.0,2.0,1,5,4,0,0.0,satisfied,2022-10-31,Adult,Средний,0.0,"[0, 30)",1,3.142857142857143,Average (3-4)
37999,Male,Loyal Customer,60,Business travel,Business,1237,3,4,4.0,4,1,3,4,3,3,4.0,3.0,3,3,4,58,47.0,neutral or dissatisfied,2022-10-19,Adult,Средний,105.0,"[90, 120)",0,3.2857142857142856,Average (3-4)
52432,Female,Loyal Customer,56,Personal Travel,Econom,455,2,4,2.0,3,5,5,4,2,2,2.0,2.0,5,2,4,0,0.0,neutral or dissatisfied,2022-10-02,Adult,Короткий,0.0,"[0, 30)",0,3.142857142857143,Average (3-4)
845,Male,Loyal Customer,46,Business travel,Business,3934,2,2,2.0,2,5,5,4,4,4,4.0,4.0,4,4,3,0,0.0,satisfied,2022-10-18,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.5,Average (3-4)
119250,Female,Loyal Customer,58,Business travel,Business,3617,3,3,3.0,3,2,4,5,4,4,4.0,4.0,5,4,5,0,0.0,satisfied,2022-10-30,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
67218,Male,Loyal Customer,44,Personal Travel,Econom,1121,0,4,0.0,3,3,0,3,3,4,3.0,4.0,5,5,3,1,0.0,satisfied,2022-10-20,Adult,Средний,1.0,"[0, 30)",1,2.857142857142857,Poor (2-3)
58183,Female,Loyal Customer,40,Business travel,Business,925,4,4,2.0,4,4,4,4,5,5,5.0,5.0,3,5,3,0,6.0,satisfied,2022-10-19,Adult,Средний,6.0,"[0, 30)",1,4.071428571428571,Good (4-5)
10061,Male,Disloyal Customer,25,Business travel,Business,596,2,0,2.0,2,3,2,3,3,5,5.0,4.0,3,4,3,0,0.0,neutral or dissatisfied,2022-10-24,Adult,Короткий,0.0,"[0, 30)",0,2.9285714285714284,Poor (2-3)
117520,Female,Loyal Customer,52,Business travel,Business,872,1,1,1.0,1,3,5,5,3,3,3.0,3.0,4,3,4,0,0.0,satisfied,2022-10-12,Adult,Средний,0.0,"[0, 30)",1,2.857142857142857,Poor (2-3)
21980,Female,Loyal Customer,60,Personal Travel,Econom,500,1,1,1.0,3,5,3,3,4,4,1.0,4.0,2,4,4,13,9.0,neutral or dissatisfied,2022-10-16,Adult,Короткий,22.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
78503,Male,Disloyal Customer,27,Business travel,Econom,666,3,5,3.0,2,2,3,2,2,1,3.0,3.0,3,5,2,13,100.0,neutral or dissatisfied,2022-10-29,Adult,Короткий,113.0,"[90, 120)",0,2.7857142857142856,Poor (2-3)
59403,Male,Loyal Customer,69,Personal Travel,Econom,2447,1,0,1.0,3,1,1,1,1,4,2.0,4.0,3,5,1,2,0.0,neutral or dissatisfied,2022-10-08,Aged people,Длинный,2.0,"[0, 30)",0,2.0,Poor (2-3)
62029,Male,Disloyal Customer,15,Business travel,Econom,1390,5,5,5.0,2,4,5,4,4,5,4.0,3.0,5,4,4,48,42.0,satisfied,2022-10-22,Teenagers,Средний,90.0,"[90, 120)",1,4.214285714285714,Good (4-5)
99368,Male,Loyal Customer,36,Personal Travel,Econom,409,2,5,3.0,2,1,3,1,1,4,3.0,5.0,4,4,1,0,0.0,neutral or dissatisfied,2022-10-11,Adult,Короткий,0.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
80861,Female,Loyal Customer,67,Personal Travel,Econom,484,4,0,4.0,3,4,3,4,2,2,4.0,2.0,4,2,4,0,0.0,satisfied,2022-10-19,Aged people,Короткий,0.0,"[0, 30)",1,3.0,Average (3-4)
50178,Female,Disloyal Customer,47,Business travel,Econom,86,4,3,5.0,4,1,5,1,1,3,5.0,1.0,5,4,1,0,0.0,satisfied,2022-10-18,Adult,Ультракороткий,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
18134,Male,Loyal Customer,62,Personal Travel,Eco Plus,120,2,2,2.0,3,2,2,2,2,2,4.0,4.0,2,4,2,0,23.0,neutral or dissatisfied,2022-10-30,Aged people,Ультракороткий,23.0,"[0, 30)",0,2.5,Poor (2-3)
48658,Female,Loyal Customer,42,Business travel,Business,3301,5,5,5.0,5,2,4,4,5,5,5.0,4.0,5,5,3,0,0.0,satisfied,2022-10-13,Adult,Межконтинентальный,0.0,"[0, 30)",1,4.428571428571429,Good (4-5)
33585,Male,Disloyal Customer,25,Business travel,Business,474,3,0,3.0,5,2,3,2,2,1,2.0,5.0,3,4,2,0,0.0,neutral or dissatisfied,2022-10-05,Adult,Короткий,0.0,"[0, 30)",0,2.642857142857143,Poor (2-3)
38592,Male,Loyal Customer,31,Business travel,Econom,231,4,4,4.0,4,4,4,4,4,4,4.0,5.0,4,5,4,0,0.0,satisfied,2022-10-30,Adult,Ультракороткий,0.0,"[0, 30)",1,4.142857142857143,Good (4-5)
17354,Male,Loyal Customer,45,Business travel,Econom,163,2,5,5.0,5,2,2,2,2,4,2.0,4.0,1,3,2,32,27.0,neutral or dissatisfied,2022-10-13,Adult,Ультракороткий,59.0,"[30, 60)",0,2.9285714285714284,Poor (2-3)
397,Female,Disloyal Customer,26,Business travel,Business,158,2,3,2.0,4,3,2,3,3,3,3.0,4.0,1,4,3,0,1.0,neutral or dissatisfied,2022-10-28,Adult,Ультракороткий,1.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
49036,Male,Loyal Customer,47,Business travel,Business,2105,0,5,0.0,1,1,5,5,4,4,1.0,1.0,4,4,3,43,40.0,satisfied,2022-10-28,Adult,Длинный,83.0,"[60, 90)",1,2.7142857142857144,Poor (2-3)
117467,Female,Loyal Customer,58,Business travel,Business,2494,4,4,4.0,4,2,4,4,4,4,5.0,4.0,5,4,4,49,44.0,satisfied,2022-10-07,Adult,Длинный,93.0,"[90, 120)",1,4.0,Good (4-5)
703,Male,Disloyal Customer,50,Business travel,Business,134,2,2,2.0,3,4,2,4,4,5,5.0,4.0,5,4,4,15,43.0,neutral or dissatisfied,2022-10-14,Adult,Ультракороткий,58.0,"[30, 60)",0,3.5714285714285716,Average (3-4)
124141,Female,Loyal Customer,55,Personal Travel,Econom,529,2,5,2.0,3,5,5,4,4,4,2.0,4.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-17,Adult,Короткий,0.0,"[0, 30)",0,3.642857142857143,Average (3-4)
50233,Male,Loyal Customer,31,Business travel,Business,2572,2,2,2.0,2,3,3,2,3,2,2.0,4.0,4,4,3,19,33.0,neutral or dissatisfied,2022-10-06,Adult,Длинный,52.0,"[30, 60)",0,2.7142857142857144,Poor (2-3)
89696,Male,Loyal Customer,45,Business travel,Business,1757,4,2,2.0,2,5,3,4,4,4,4.0,4.0,4,4,4,31,21.0,neutral or dissatisfied,2022-10-07,Adult,Длинный,52.0,"[30, 60)",0,3.5714285714285716,Average (3-4)
64125,Male,Loyal Customer,37,Personal Travel,Econom,2288,1,3,1.0,4,1,1,1,4,3,3.0,4.0,1,3,1,0,0.0,neutral or dissatisfied,2022-10-02,Adult,Длинный,0.0,"[0, 30)",0,2.2142857142857144,Poor (2-3)
8874,Female,Disloyal Customer,30,Business travel,Econom,539,4,1,4.0,3,2,4,2,2,2,3.0,3.0,1,4,2,0,6.0,neutral or dissatisfied,2022-10-31,Adult,Короткий,6.0,"[0, 30)",0,2.642857142857143,Poor (2-3)
112741,Male,Disloyal Customer,23,Business travel,Econom,671,2,2,2.0,5,4,2,4,4,3,3.0,4.0,3,4,4,3,0.0,neutral or dissatisfied,2022-10-05,Adult,Короткий,3.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
74256,Male,Loyal Customer,27,Personal Travel,Econom,1709,4,5,4.0,1,5,4,5,5,1,2.0,4.0,2,3,5,0,0.0,satisfied,2022-10-01,Adult,Длинный,0.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
105280,Female,Loyal Customer,13,Business travel,Business,738,5,5,5.0,5,3,3,3,3,4,5.0,5.0,3,4,3,0,0.0,satisfied,2022-10-03,Teenagers,Короткий,0.0,"[0, 30)",1,4.0,Good (4-5)
81565,Female,Loyal Customer,33,Business travel,Business,2997,2,3,2.0,2,3,2,2,5,5,5.0,5.0,2,5,3,0,0.0,satisfied,2022-10-23,Adult,Длинный,0.0,"[0, 30)",1,3.2857142857142856,Average (3-4)
48873,Male,Loyal Customer,23,Business travel,Business,2794,4,5,5.0,5,4,3,4,4,4,5.0,4.0,4,4,4,0,0.0,neutral or dissatisfied,2022-10-23,Adult,Длинный,0.0,"[0, 30)",0,4.214285714285714,Good (4-5)
71783,Male,Loyal Customer,49,Business travel,Business,1723,5,5,5.0,5,2,3,5,4,4,4.0,4.0,3,4,5,20,11.0,satisfied,2022-10-10,Adult,Длинный,31.0,"[30, 60)",1,4.142857142857143,Good (4-5)
83451,Male,Disloyal Customer,13,Business travel,Econom,946,3,3,3.0,3,3,3,3,3,3,4.0,5.0,5,4,3,9,27.0,neutral or dissatisfied,2022-10-04,Teenagers,Средний,36.0,"[30, 60)",0,3.4285714285714284,Average (3-4)
42474,Female,Loyal Customer,57,Business travel,Business,429,5,5,3.0,5,1,2,1,4,4,4.0,4.0,1,4,3,0,0.0,satisfied,2022-10-14,Adult,Короткий,0.0,"[0, 30)",1,3.2857142857142856,Average (3-4)
4818,Male,Loyal Customer,20,Business travel,Business,500,3,3,3.0,3,4,4,4,4,4,3.0,5.0,4,5,4,0,0.0,satisfied,2022-10-25,Adult,Короткий,0.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
68148,Female,Disloyal Customer,41,Business travel,Business,597,3,4,4.0,3,5,3,5,5,3,5.0,5.0,4,5,5,0,0.0,neutral or dissatisfied,2022-10-19,Adult,Короткий,0.0,"[0, 30)",0,4.214285714285714,Good (4-5)
108582,Female,Loyal Customer,59,Business travel,Business,813,3,3,3.0,3,5,4,5,4,4,5.0,4.0,3,4,4,43,37.0,satisfied,2022-10-01,Adult,Средний,80.0,"[60, 90)",1,3.857142857142857,Average (3-4)
67790,Male,Loyal Customer,27,Business travel,Business,1464,4,4,4.0,4,5,5,5,5,4,5.0,4.0,3,5,5,14,3.0,satisfied,2022-10-25,Adult,Средний,17.0,"[0, 30)",1,4.428571428571429,Good (4-5)
4638,Male,Loyal Customer,55,Business travel,Business,2864,1,1,1.0,1,4,5,5,4,4,5.0,4.0,5,4,3,0,0.0,satisfied,2022-10-05,Adult,Длинный,0.0,"[0, 30)",1,3.357142857142857,Average (3-4)
16607,Female,Disloyal Customer,24,Business travel,Econom,1008,4,4,4.0,4,5,4,5,5,2,5.0,4.0,2,4,5,114,99.0,neutral or dissatisfied,2022-10-25,Adult,Средний,213.0,"[210, 240)",0,4.071428571428571,Good (4-5)
52808,Male,Disloyal Customer,23,Business travel,Econom,945,5,5,5.0,3,3,5,3,3,4,4.0,5.0,5,4,3,0,0.0,satisfied,2022-10-19,Adult,Средний,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
94375,Male,Loyal Customer,39,Business travel,Business,2898,0,0,0.0,4,3,5,5,3,3,3.0,3.0,3,3,4,8,5.0,satisfied,2022-10-07,Adult,Длинный,13.0,"[0, 30)",1,2.7857142857142856,Poor (2-3)
38372,Male,Loyal Customer,10,Personal Travel,Econom,1111,2,4,2.0,3,2,2,2,2,3,4.0,4.0,3,5,2,0,0.0,neutral or dissatisfied,2022-10-31,Child,Средний,0.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
29140,Male,Loyal Customer,34,Personal Travel,Econom,1050,3,5,3.0,3,1,3,1,1,5,3.0,5.0,4,5,1,0,0.0,neutral or dissatisfied,2022-10-04,Adult,Средний,0.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
74534,Female,Loyal Customer,42,Business travel,Business,1464,1,1,1.0,1,4,4,4,4,4,4.0,4.0,4,4,3,0,0.0,satisfied,2022-10-18,Adult,Средний,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
6319,Female,Loyal Customer,50,Business travel,Business,1619,1,1,1.0,1,5,4,4,5,5,5.0,5.0,5,5,3,1,14.0,satisfied,2022-10-10,Adult,Длинный,15.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
52425,Female,Loyal Customer,58,Personal Travel,Econom,598,2,4,2.0,5,5,4,4,4,4,2.0,3.0,4,4,4,0,20.0,neutral or dissatisfied,2022-10-31,Adult,Короткий,20.0,"[0, 30)",0,3.642857142857143,Average (3-4)
